"","age","d13C","co2","D13_wet","D13_dry","d13_wet","d13_dry","d13te_wet","d13te_dry"
"265",0.97,-6.72,302.786,21.5915888779534,14.9615888779534,-27.7132165007828,-21.3619797197671,-13.807908003634,-7.36583803607573
"266",0.98,-6.51,301.836,21.5913892974993,14.9613892974993,-27.5074649139548,-21.1548828594954,-13.5992138289429,-7.15577934830651
"267",0.98,-6.62,301.836,21.5913892974993,14.9613892974993,-27.615140058002,-21.2632613664612,-13.7084289055705,-7.26570784710532
"268",0.99,-7.16,300.886,21.5911884567577,14.9611884567577,-28.1435360657231,-21.7951077423885,-14.2443818498053,-7.80516050551626
"269",0.99,-6.8,300.886,21.5911884567577,14.9611884567577,-27.7911446159262,-21.4404143766773,-13.8869506196635,-7.4453944382567
"270",0.99,-6.41,300.886,21.5911884567577,14.9611884567577,-27.4093872119796,-21.0561632304901,-13.4997334536764,-7.05564786539219
"271",1,-6.32,299.936,21.5909863437533,14.9609863437533,-27.3210969133998,-20.9672949306307,-13.4101804578555,-6.9655086019178
"272",1,-6.46,299.936,21.5909863437533,14.9609863437533,-27.4581380598776,-21.1052312669862,-13.5491815192999,-7.10541765593484
"273",1,-6.29,299.936,21.5909863437533,14.9609863437533,-27.2917309534402,-20.9377371442688,-13.3803945161176,-6.93552809034259
"274",1.01,-6.99,298.986,21.5907829463587,14.9607829463587,-27.9767431573033,-21.6272227609003,-14.0752035270344,-7.63487449122658
"275",1.01,-6.99,298.986,21.5907829463587,14.9607829463587,-27.9767431573033,-21.6272227609003,-14.0752035270344,-7.63487449122658
"276",1.01,-6.4,298.986,21.5907829463587,14.9607829463587,-27.3992124964468,-21.0459195126238,-13.4894132228895,-7.04525764542427
"277",1.02,-6.66,298.036,21.5905782522917,14.9605782522917,-27.6535227063487,-21.3018896650362,-13.7473604892472,-7.30488859421462
"278",1.02,-6.3,298.036,21.5905782522917,14.9605782522917,-27.3011310460655,-20.9471960860798,-13.3899290456086,-6.94512231066005
"279",1.02,-6.61,298.036,21.5905782522917,14.9605782522917,-27.6045794201983,-21.2526266679589,-13.6977172331863,-7.25492105483204
"280",1.02,-6.17,298.036,21.5905782522917,14.9605782522917,-27.1738785020744,-20.8191122936788,-13.2608565798503,-6.81520670826535
"281",1.02,-6.13,298.036,21.5905782522917,14.9605782522917,-27.134723873154,-20.779701896017,-13.2211419750015,-6.7752326767594
"282",1.03,-6.27,297.086,21.5903722491131,14.960372249113,-27.2715689242218,-20.9174395666969,-13.3599441365471,-6.91494022385325
"283",1.03,-6.34,297.086,21.5903722491131,14.960372249113,-27.3400895386495,-20.9864077766034,-13.4294447090471,-6.98489479318732
"284",1.03,-6.61,297.086,21.5903722491131,14.960372249113,-27.6043833371566,-21.252428014814,-13.6975183458328,-7.2547195606187
"285",1.03,-6.5,297.086,21.5903722491131,14.960372249113,-27.496708085913,-21.1440493992467,-13.5883031604758,-7.14479095166519
"286",1.04,-6.51,296.136,21.590164924224,14.960164924224,-27.5062993840669,-21.1537020527569,-13.5980316300506,-7.15458165407938
"287",1.04,-6.63,296.136,21.590164924224,14.960164924224,-27.623763318353,-21.2719332938903,-13.7171754928015,-7.27450379743414
"288",1.04,-6.74,296.136,21.590164924224,14.960164924224,-27.7314385914486,-21.380311931596,-13.8263907003231,-7.38443242884273
"289",1.05,-7.58,295.186,21.5899562648635,14.9599562648635,-28.5534877139109,-22.2077296012864,-14.6601964843401,-8.22368353918887
"290",1.05,-7.35,295.186,21.5899562648635,14.9599562648635,-28.3283484605445,-21.9811196758599,-14.4318373674253,-7.99383271717204
"291",1.06,-6.56,294.236,21.5897462581057,14.9597462581057,-27.5548441644144,-21.2025613207258,-13.6472706810167,-7.20413969035985
"292",1.06,-6.07,294.236,21.5897462581057,14.9597462581057,-27.0751995695124,-20.7197835536207,-13.1607663754056,-6.71445740300305
"293",1.06,-6.01,294.236,21.5897462581057,14.9597462581057,-27.0164675782999,-20.6606679086691,-13.1011944196165,-6.65449630659202
"294",1.07,-6.06,293.286,21.5895348908574,14.9595348908574,-27.065209603788,-20.7097270071143,-13.1506335366549,-6.704257031255
"295",1.07,-6.17,293.286,21.5895348908574,14.9595348908574,-27.172884943289,-20.8181057120957,-13.2598488115316,-6.8141857309015
"296",1.07,-6.2,293.286,21.5895348908574,14.9595348908574,-27.2022509449711,-20.847663540727,-13.2896347955889,-6.84416628535041
"297",1.08,-6.22,254.57052631579,21.5795788572705,14.9495788572704,-27.2123478509298,-20.8577640685414,-13.2998761039962,-6.85441126741193
"298",1.09,-6.49,224.228582089552,21.5693730927562,14.9393730927562,-27.4669286607601,-21.113944005794,-13.5580978403085,-7.11425500131247
"299",1.09,-6.28,224.228582089552,21.5693730927562,14.9393730927562,-27.2613625919926,-20.9070350952055,-13.3495918368927,-6.9043869512177
"300",1.09,-6.77,224.228582089552,21.5693730927562,14.9393730927562,-27.7410167524502,-21.3898225532454,-13.8361058448627,-7.39407906810573
"301",1.1,-6.3,317.458243243243,21.5945196048342,14.9645196048342,-27.3048837572309,-20.9509979847505,-13.3937354267481,-6.9489785827675
"302",1.1,-6.66,317.458243243243,21.5945196048342,14.9645196048342,-27.657274057973,-21.3056901863461,-13.7511654914018,-7.30874346926271
"303",1.11,-6.32,281.417983870968,21.5867740830351,14.9567740830351,-27.3170863122068,-20.9632317615277,-13.4061124984347,-6.96138732277893
"304",1.11,-6.22,281.417983870968,21.5867740830351,14.9567740830351,-27.2191993753973,-20.8647053980869,-13.3068256165913,-6.86145186944611
"305",1.12,-6.5,243.560880000004,21.5761696065477,14.9461696065477,-27.4831876876699,-21.1303517849242,-13.5745893981843,-7.13089743881142
"306",1.12,-7.17,243.560880000004,21.5761696065477,14.9461696065477,-28.1390369722691,-21.790485317188,-14.2398184118765,-7.80047197199303
"307",1.13,-8.14,248.098164556962,21.5776112775389,14.9476112775389,-29.0899202855233,-22.7475891573142,-15.2043009286168,-8.77126397942413
"308",1.13,-7.31,248.098164556962,21.5776112775389,14.9476112775389,-28.2774514228179,-21.9298129580528,-14.3802124179105,-7.94179222847436
"309",1.13,-6.81,248.098164556962,21.5776112775389,14.9476112775389,-27.7880123488989,-21.4371766934375,-13.8837735560392,-7.44211045079373
"310",1.14,-7.03,305.310693641619,21.5921132410366,14.9621132410366,-28.0171634746004,-21.6679154365773,-14.1162019216963,-7.67614913944351
"311",1.14,-6.82,305.310693641619,21.5921132410366,14.9621132410366,-27.8116019816345,-21.4610111617671,-13.9077005595237,-7.46628579142612
"312",1.15,-6.33,283.511568627454,21.5872778957735,14.9572778957735,-27.3273546957989,-20.973570375205,-13.4165277368891,-6.97187379572472
"313",1.15,-6.22,283.511568627454,21.5872778957735,14.9572778957735,-27.2196791184106,-20.8651914292182,-13.3073122207228,-6.86194485162605
"314",1.16,-6.08,305.716891891892,21.592196797072,14.962196797072,-27.0873220095364,-20.7320005252167,-13.1730621863642,-6.72684909749125
"315",1.17,-6.19,283.440609597925,21.5872609416229,14.9572609416229,-27.1902969072068,-20.8356171786028,-13.2775097953208,-6.83194764033146
"316",1.17,-6.11,283.440609597925,21.5872609416229,14.9572609416229,-27.1119873950793,-20.7567961256593,-13.1980803276998,-6.75199931601514
"317",1.17,-6.25,283.440609597925,21.5872609416229,14.9572609416229,-27.2490290413024,-20.8947329683103,-13.3370818960365,-6.8919088835687
"318",1.18,-6.26,258.41263157895,21.580700226484,14.950700226484,-27.2525706684863,-20.8982566559645,-13.3406741743446,-6.89548296578198
"319",1.18,-6.22,258.41263157895,21.580700226484,14.950700226484,-27.213415660966,-20.8588458747403,-13.3009591854811,-6.85550854522796
"320",1.18,-6.23,258.41263157895,21.580700226484,14.950700226484,-27.223204412846,-20.8686985700463,-13.310887932697,-6.86550215036652
"321",1.19,-6.43,235.838148148148,21.5735882345551,14.9435882345551,-27.4122085350208,-21.0588928117014,-13.5025951263017,-7.05841648412763
"322",1.19,-6.5,235.838148148148,21.5735882345551,14.9435882345551,-27.4807302752128,-21.1278621621278,-13.5720968406662,-7.12837221029292
"323",1.19,-6.47,235.838148148148,21.5735882345551,14.9435882345551,-27.4513638151305,-21.0983038690879,-13.5423103916528,-7.09839118479351
"324",1.19,-6.85,235.838148148148,21.5735882345551,14.9435882345551,-27.8233389761727,-21.4727089142599,-13.9196054124887,-7.47815084111971
"325",1.2,-6.94,200.633193588163,21.5593029737172,14.9293029737172,-27.8978448835588,-21.5476121436643,-13.995176877532,-7.55412531054299
"326",1.2,-6.95,200.633193588163,21.5593029737172,14.9293029737172,-27.907633840471,-21.5574650466899,-14.0051058327122,-7.56411912637179
"327",1.2,-7.36,200.633193588163,21.5593029737172,14.9293029737172,-28.3089810738685,-21.9614340707379,-14.4121929950994,-7.97386557535037
"328",1.2,-7.01,200.633193588163,21.5593029737172,14.9293029737172,-27.9663675819438,-21.6165824648433,-14.0646795637933,-7.62408202134429
"329",1.21,-7.28,238.829442231075,21.5746079016865,14.9446079016865,-28.2452281786387,-21.8973604358902,-14.3475283280644,-7.90887558159056
"330",1.21,-7.16,238.829442231075,21.5746079016865,14.9446079016865,-28.1277624555561,-21.7791273825139,-14.2283826509342,-7.78895160007494
"331",1.21,-7.63,238.829442231075,21.5746079016865,14.9446079016865,-28.5878365376296,-22.242206841571,-14.6950365530273,-8.25865386101134
"332",1.21,-7.03,238.829442231075,21.5746079016865,14.9446079016865,-28.0005079222166,-21.6510415746896,-14.0993081673765,-7.6590339534331
"333",1.22,-7.13,287.171843971631,21.5881410777099,14.9581410777099,-28.1112709936258,-21.7626128445614,-14.2116553338328,-7.77220087692604
"334",1.22,-7,287.171843971631,21.5881410777099,14.9581410777099,-27.9840181460518,-21.6345287445984,-14.0825825601498,-7.64228496257067
"335",1.22,-6.72,287.171843971631,21.5881410777099,14.9581410777099,-27.7099350897385,-21.3586552985244,-13.8045796629866,-7.36246607011299
"336",1.23,-6.4,304.148704225351,21.591872984388,14.961872984388,-27.4002502610118,-21.0469708793845,-13.4904658292036,-7.04632404846791
"337",1.23,-6.17,304.148704225351,21.591872984388,14.961872984388,-27.1751114300537,-20.8203613819029,-13.2621071407381,-6.81647366051618
"338",1.24,-6.18,270.456695906433,21.5840089678288,14.9540089678288,-27.1774114748337,-20.8226272137408,-13.2644400799611,-6.81877189749548
"339",1.24,-6.45,270.456695906433,21.5840089678288,14.9540089678288,-27.441706919584,-21.0886491197724,-13.5325153865341,-7.08859835660053
"340",1.24,-6.45,270.456695906433,21.5840089678288,14.9540089678288,-27.441706919584,-21.0886491197724,-13.5325153865341,-7.08859835660053
"341",1.25,-7.55,231.328461538461,21.5720011339188,14.9420011339188,-28.5070470819425,-22.1608733393536,-14.6130916745536,-8.17615715524244
"342",1.25,-7.78,231.328461538461,21.5720011339188,14.9420011339188,-28.7321902923522,-22.3874872736897,-14.8414548051043,-8.40601204350321
"343",1.25,-8.02,231.328461538461,21.5720011339188,14.9420011339188,-28.9671223379972,-22.6239539877797,-15.0797467674178,-8.64586062255773
"344",1.25,-8.01,231.328461538461,21.5720011339188,14.9420011339188,-28.957333502762,-22.6141012080259,-15.0698179356547,-8.63586693176376
"345",1.26,-7.03,233.630689655172,21.572819015865,14.942819015865,-27.9988058447166,-21.6493171873179,-14.0975817473543,-7.65728490447088
"346",1.26,-7.12,233.630689655172,21.572819015865,14.942819015865,-28.0869052913,-21.7379921336437,-14.1869411616797,-7.74722804913642
"347",1.26,-6.51,233.630689655172,21.572819015865,14.942819015865,-27.4897868200122,-21.1369730529909,-13.5812829090295,-7.13761340195856
"348",1.27,-6.56,244.877500834539,21.5765934500533,14.9465934500533,-27.5423239240739,-21.1898769736712,-13.6345713805396,-7.19127393617123
"349",1.27,-6.12,244.877500834539,21.5765934500533,14.9465934500533,-27.1116171098995,-20.7563566260593,-13.1977047468298,-6.75155353084415
"350",1.28,-6.18,249.790152442417,21.5781354806734,14.9481354806734,-27.1718183040523,-20.8169607313651,-13.2587669175903,-6.81302437505337
"351",1.28,-6.32,249.790152442417,21.5781354806734,14.9481354806734,-27.3088611744287,-20.9548988142147,-13.3977697275876,-6.95293520054236
"352",1.29,-6.7,254.702804050295,21.5796180265993,14.9496180265993,-27.6822457374663,-21.3307317349342,-13.7764943071978,-7.33414315339701
"353",1.29,-6.99,254.702804050295,21.5796180265993,14.9496180265993,-27.9661198427076,-21.6164602034702,-14.0644282814765,-7.62395801143145
"354",1.29,-7.42,254.702804050295,21.5796180265993,14.9496180265993,-28.3870366194446,-22.0401265533685,-14.4913648640274,-8.05368349058574
"355",1.29,-7.15,254.702804050295,21.5796180265993,14.9496180265993,-28.1227400387028,-21.7741034964557,-14.2232884052163,-7.78385586414004
"356",1.3,-6.76,259.615455658173,21.5810444646821,14.9510444646821,-27.7423358804911,-21.3912233334695,-13.8374438386155,-7.39549988180295
"357",1.3,-6.41,259.615455658173,21.5810444646821,14.9510444646821,-27.3997296801348,-21.0463791147174,-13.4899378031595,-7.04572382058768
"358",1.3,-6.37,259.615455658173,21.5810444646821,14.9510444646821,-27.3605746858084,-21.00696834686,-13.4502228276787,-7.00574941359173
"359",1.31,-6.03,264.528107266051,21.5824179209218,14.9524179209218,-27.0290653368108,-20.6733020685868,-13.1139723469022,-6.66731115588482
"360",1.31,-6.22,264.528107266051,21.5824179209218,14.9524179209218,-27.215051309814,-20.8605029625846,-13.3026182268121,-6.85718933216822
"361",1.31,-6.24,264.528107266051,21.5824179209218,14.9524179209218,-27.2346287806565,-20.8802083198475,-13.3224756878553,-6.87717650861907
"362",1.32,-6.81,269.440758873929,21.5837412933357,14.9537412933357,-27.7938461093644,-21.4430869190182,-13.8896907489242,-7.44810520237172
"363",1.32,-6.93,269.440758873929,21.5837412933357,14.9537412933357,-27.9113107822537,-21.5613189084359,-14.0088353608414,-7.56802810471231
"364",1.32,-6.01,269.440758873929,21.5837412933357,14.9537412933357,-27.0107482901027,-20.6548736562339,-13.0953933361423,-6.64861918676718
"365",1.33,-7.14,274.353410481807,21.5850172723704,14.9550172723704,-28.1180878602411,-21.7694547013023,-14.2185696929112,-7.77914058353019
"366",1.33,-6.19,274.353410481807,21.5850172723704,14.9550172723704,-27.1881603613663,-20.8334526284685,-13.2753426933425,-6.82975213355166
"367",1.33,-7.14,274.353410481807,21.5850172723704,14.9550172723704,-28.1180878602411,-21.7694547013023,-14.2185696929112,-7.77914058353019
"368",1.34,-7.17,279.266062089685,21.5862483591585,14.9562483591585,-28.1486251457926,-21.8001991661505,-14.2495437121337,-7.81032474505582
"369",1.34,-6.94,279.266062089685,21.5862483591585,14.9562483591585,-27.9234850752705,-21.5735884128576,-14.0211837663765,-7.58047308333255
"370",1.34,-6.25,279.266062089685,21.5862483591585,14.9562483591585,-27.2480648637042,-20.8937561529789,-13.3361039291045,-6.89091809816296
"371",1.35,-6.22,284.178713697563,21.5874368818826,14.9574368818826,-27.2198305088375,-20.8653448039587,-13.307465776283,-6.86210041987897
"372",1.35,-5.87,284.178713697563,21.5874368818826,14.9574368818826,-26.8772264522839,-20.5205027571086,-12.9599619152895,-6.51232656162756
"373",1.35,-6.04,284.178713697563,21.5874368818826,14.9574368818826,-27.0436341368956,-20.6879974655787,-13.1287495049149,-6.68221672134962
"374",1.36,-6.02,265.863705636743,21.5827825457446,14.9527825457446,-27.0196238790943,-20.6638012195403,-13.1043958607306,-6.65767442898914
"375",1.36,-6.28,265.863705636743,21.5827825457446,14.9527825457446,-27.274130909207,-20.9199707719286,-13.3625427621533,-6.9175076295046
"376",1.36,-6.29,265.863705636743,21.5827825457446,14.9527825457446,-27.2839196411344,-20.9298234470204,-13.3724714891312,-6.92750121413985
"377",1.37,-6.41,243.222787056367,21.576060028,14.946060028,-27.394984204341,-21.0415714382012,-13.485124459216,-7.04084738634867
"378",1.37,-6.56,243.222787056367,21.576060028,14.946060028,-27.5418161494787,-21.1893625434702,-13.634056343928,-7.19075214876784
"379",1.37,-7.14,243.222787056367,21.576060028,14.946060028,-28.1095663373444,-21.7608214838438,-14.2099262981483,-7.77038389678864
"380",1.37,-6.32,243.222787056367,21.576060028,14.946060028,-27.3068850372584,-20.9528967750397,-13.3957653283887,-6.95090452889724
"381",1.38,-6.27,220.581868475992,21.5679574876999,14.9379574876999,-27.2502257766195,-20.8958166666625,-13.3382957466473,-6.89300808059897
"382",1.38,-6.35,220.581868475992,21.5679574876999,14.9379574876999,-27.3285367684764,-20.9746392187307,-13.4177267151601,-6.97295792547993
"383",1.38,-6.19,220.581868475992,21.5679574876999,14.9379574876999,-27.1719147847627,-20.8169941145944,-13.2588647781345,-6.81305823571802
"384",1.39,-6.08,261.081038062283,21.5814596152118,14.9514596152118,-27.077096353756,-20.7216408390459,-13.1626902867999,-6.71634125068044
"385",1.4,-6.03,299.150706638115,21.590818303036,14.960818303036,-27.0370659251979,-20.6814075228359,-13.1220873569306,-6.67553253153039
"386",1.4,-6.18,299.150706638115,21.590818303036,14.960818303036,-27.1838957491475,-20.8291964791138,-13.2710170901181,-6.82543511422432
"387",1.41,-6.34,304.636666666667,21.5919741002943,14.9619741002943,-27.3416146645962,-20.9879528926956,-13.4309916468162,-6.9864620069942
"388",1.41,-6.69,304.636666666667,21.5919741002943,14.9619741002943,-27.6842171995351,-21.3327933979867,-13.7784939644336,-7.33623430163982
"389",1.42,-6.9,200.67,21.5593205262371,14.9293205262371,-27.8587057593257,-21.5082174539195,-13.9554779991131,-7.51416721160319
"390",1.42,-6.78,200.67,21.5593205262371,14.9293205262371,-27.7412382783984,-21.3899826196576,-13.8363305389984,-7.3942414237323
"391",1.43,-6.15,224.824054054054,21.5695998853157,14.9395998853157,-27.1343233867057,-20.7791674378444,-13.2207357609349,-6.77469057495114
"392",1.44,-6.05,279.226170212765,21.5862385368987,14.9562385368987,-27.0522815347228,-20.6966938468008,-13.1375205748279,-6.69103747520114
"393",1.45,-6.11,262.351923076923,21.5818158594958,14.9518158594958,-27.1068018533568,-20.7515426155083,-13.1928206241574,-6.74667067198322
"394",1.45,-6.72,262.351923076923,21.5818158594958,14.9518158594958,-27.7039150659553,-21.3525563685439,-13.7984735429103,-7.35627991535034
"395",1.46,-7.43,259.175447470817,21.5809189086491,14.9509189086491,-28.3980626220401,-22.0512327164694,-14.5025485566895,-8.06494849018088
"396",1.46,-7.47,259.175447470817,21.5809189086491,14.9509189086491,-28.4372176211788,-22.0906434892021,-14.5422635370512,-8.1049229021221
"397",1.46,-7.23,259.175447470817,21.5809189086491,14.9509189086491,-28.2022876263465,-21.8541788528057,-14.3039736548803,-7.86507643047537
"398",1.46,-7.47,259.175447470817,21.5809189086491,14.9509189086491,-28.4372176211788,-22.0906434892021,-14.5422635370512,-8.1049229021221
"399",1.46,-7.36,259.175447470817,21.5809189086491,14.9509189086491,-28.3295413735473,-21.9822638641871,-14.4330473410563,-7.99499326928401
"400",1.46,-6.95,259.175447470817,21.5809189086491,14.9509189086491,-27.9282026323755,-21.5783034436765,-14.0259687923476,-7.58525554688754
"401",1.47,-6.24,266.863637374861,21.5830531428378,14.9530531428378,-27.2352336476627,-20.8808211150385,-13.3230892054596,-6.8777980677944
"402",1.48,-6.24,251.710556792873,21.5787219120063,14.9487219120063,-27.2311093754383,-20.8766427845635,-13.3189059493237,-6.87355998028556
"403",1.49,-5.99,292.14,21.5892780858493,14.9592780858493,-26.9964443416287,-20.6405109428216,-13.0808848175562,-6.6340510628072
"404",1.49,-6.38,292.14,21.5892780858493,14.9592780858493,-27.3782024594613,-21.0247628122518,-13.468102707639,-7.02379836925832
"405",1.5,-6.87,211.78957957958,21.56434398171,14.93434398171,-27.8341194553469,-21.4835019733089,-13.9305400703387,-7.4890982587574
"406",1.5,-6.94,211.78957957958,21.56434398171,14.93434398171,-27.9026418156,-21.5524719519238,-14.0000424136322,-7.55905462209535
"407",1.51,-6.94,260.516966966965,21.5813003856389,14.9513003856389,-27.9187768754893,-21.5688185012631,-14.0164082315541,-7.57563495411625
"408",1.51,-7.13,260.516966966965,21.5813003856389,14.9513003856389,-28.1047630519476,-21.7560196013827,-14.205054317829,-7.76551333946918
"409",1.51,-6.76,260.516966966965,21.5813003856389,14.9513003856389,-27.7425794451604,-21.3914700906235,-13.8376908866622,-7.39575016799222
"410",1.52,-6.43,279.557717717718,21.586320086039,14.956320086039,-27.4243297264194,-21.0711728798595,-13.5148896707774,-7.07087217756316
"411",1.52,-6.35,279.557717717718,21.586320086039,14.956320086039,-27.3460201421708,-20.9923517538497,-13.4354601300039,-6.99092377913553
"412",1.52,-6.02,279.557717717718,21.586320086039,14.956320086039,-27.0229931071453,-20.667214609059,-13.1078132743131,-6.66113663562123
"413",1.52,-6.17,279.557717717718,21.586320086039,14.956320086039,-27.1698235776114,-20.8150042203275,-13.2567436632634,-6.81103988267319
"414",1.53,-6.08,189.11,21.5534717889059,14.9234717889059,-27.050440874637,-20.6946359727844,-13.1356535902596,-6.68895017018406
"415",1.53,-6.3,189.11,21.5534717889059,14.9234717889059,-27.2657991559952,-20.9114010847511,-13.3540918510956,-6.90881538163217
"416",1.53,-7.4,189.11,21.5534717889059,14.9234717889059,-28.3425905627864,-21.9952266445849,-14.4462831552759,-8.00814143887294
"417",1.54,-7.35,226.271304347826,21.5701461116321,14.9401461116321,-28.3095059323237,-21.962030171955,-14.4127253598983,-7.97447020180039
"418",1.54,-7.32,226.271304347826,21.5701461116321,14.9401461116321,-28.2801393732928,-21.9324717786695,-14.3829388105212,-7.94448907462174
"419",1.55,-6.62,277.851603773585,21.5858983653892,14.9558983653892,-27.609913577038,-21.2579663807439,-13.7031276772877,-7.2603371343381
"420",1.55,-6.45,277.851603773585,21.5858983653892,14.9558983653892,-27.443505641815,-21.0904714183777,-13.5343398334668,-7.09044671708875
"421",1.56,-6.2,277.087452830189,21.5857077971092,14.9557077971092,-27.1986066220766,-20.8439714507604,-13.2859383528518,-6.84042139239307
"422",1.56,-6.3,277.087452830189,21.5857077971092,14.9557077971092,-27.296493661056,-20.9424979177104,-13.3852253383264,-6.94035695071545
"423",1.56,-6.17,277.087452830189,21.5857077971092,14.9557077971092,-27.1692405103827,-20.8144135106754,-13.2561522572094,-6.81044072489635
"424",1.56,-6.23,277.087452830189,21.5857077971092,14.9557077971092,-27.2279727337704,-20.8735293908454,-13.3157244484942,-6.87040205988978
"425",1.56,-6.05,277.087452830189,21.5857077971092,14.9557077971092,-27.0517760636074,-20.6961817503353,-13.1370078746397,-6.69051805490949
"426",1.57,-6.09,276.323301886792,21.5855161748253,14.9555161748253,-27.0907483873226,-20.7354074532664,-13.1765375670176,-6.73030475024484
"427",1.57,-6.41,276.323301886792,21.5855161748253,14.9555161748253,-27.4039869708121,-21.0506922070318,-13.494255980132,-7.05009859725294
"428",1.57,-6.35,276.323301886792,21.5855161748253,14.9555161748253,-27.3452547364078,-20.9915763157007,-13.4346837776729,-6.99013725093903
"429",1.57,-6.45,276.323301886792,21.5855161748253,14.9555161748253,-27.4431417937483,-21.0901028012524,-13.5339707817712,-7.09007282812911
"430",1.58,-6.56,220.880310880829,21.5680750951797,14.9380750951797,-27.5342150767182,-21.1816618399735,-13.6263465632601,-7.18294131247944
"431",1.58,-6.65,220.880310880829,21.5680750951797,14.9380750951797,-27.6223149324147,-21.2703372007747,-13.7157063925496,-7.27288487754822
"432",1.58,-6.66,220.880310880829,21.5680750951797,14.9380750951797,-27.6321038052698,-21.2801900186415,-13.7256352624706,-7.28287860700027
"433",1.59,-6.51,242.99689119171,21.5759866434676,14.9459866434676,-27.492802308077,-21.1400280663455,-13.5843415235591,-7.14071210705504
"434",1.59,-6.27,242.99689119171,21.5759866434676,14.9459866434676,-27.2578711789805,-20.9035622808176,-13.3460504909023,-6.90086446984242
"435",1.59,-6.15,242.99689119171,21.5759866434676,14.9459866434676,-27.1404056144323,-20.7853293880537,-13.2269049745738,-6.78094065123616
"436",1.6,-6.37,265.113471502591,21.5825781804252,14.9525781804252,-27.3620349225341,-21.0084477233918,-13.4517039482038,-7.0072499476538
"437",1.6,-6.11,265.113471502591,21.5825781804252,14.9525781804252,-27.1075278415078,-20.7522781194226,-13.1935569951393,-6.74741669481955
"438",1.61,-5.88,287.230051813472,21.5881546268269,14.9581546268269,-26.8876988269903,-20.5310480356587,-12.9705840622682,-6.52302265509559
"439",1.61,-6.02,287.230051813472,21.5881546268269,14.9581546268269,-27.0247403533294,-20.6689847568543,-13.1095855090065,-6.66293209945673
"440",1.62,-6.08,287.962996941896,21.58832476671,14.95832476671,-27.0836344699107,-20.7282646521922,-13.1693219088251,-6.72305979530597
"441",1.62,-6.06,287.962996941896,21.58832476671,14.95832476671,-27.0640571122656,-20.7085594096103,-13.1494645625982,-6.70307273517631
"442",1.62,-6.3,287.962996941896,21.58832476671,14.95832476671,-27.2989854040066,-20.9450223205925,-13.3877527173207,-6.94291745673252
"443",1.63,-6.12,256.620489296637,21.5801813444335,14.9501813444335,-27.1150339936892,-20.7598182962274,-13.2011704977068,-6.75506470861899
"444",1.63,-6.27,256.620489296637,21.5801813444335,14.9501813444335,-27.2618653464691,-20.9076088013744,-13.3501017815895,-6.90496886233336
"445",1.63,-6.4,256.620489296637,21.5801813444335,14.9501813444335,-27.3891191855451,-21.0356939058352,-13.4791755609546,-7.03488579555255
"446",1.63,-6.04,256.620489296637,21.5801813444335,14.9501813444335,-27.0367239388732,-20.6809966934823,-13.1217404796362,-6.67511582663781
"447",1.64,-6.05,225.277981651377,21.5697719636901,14.9397719636901,-27.0365986951617,-20.680805446297,-13.1216134447325,-6.67492184430159
"448",1.64,-6,225.277981651377,21.5697719636901,14.9397719636901,-26.9876544121844,-20.6315414393272,-13.0719691775884,-6.62495328058344
"449",1.65,-6.06,197.319074074074,21.5576956715153,14.9276956715153,-27.0348858302721,-20.6790057666414,-13.1198760830431,-6.6730964262515
"450",1.65,-6.29,197.319074074074,21.5576956715153,14.9276956715153,-27.2600321934923,-20.9056228951136,-13.3482424114943,-6.90295455432954
"451",1.66,-6.19,193.522051282051,21.5557865001802,14.9257865001802,-27.1603243472747,-20.8052517544114,-13.2471085782277,-6.80114794037047
"452",1.66,-6.66,193.522051282051,21.5557865001802,14.9257865001802,-27.6204069058692,-21.2683398010958,-13.7137710780701,-7.27085891175147
"453",1.67,-6.43,218.563076923077,21.5671535061169,14.9371535061169,-27.4060823216838,-21.0526862991503,-13.4963812979854,-7.05212120818578
"454",1.67,-6.08,218.563076923077,21.5671535061169,14.9371535061169,-27.063471462673,-20.7078373606807,-13.1488705372482,-6.70234035975329
"455",1.68,-5.99,243.604102564103,21.5761835933882,14.9461835933882,-26.9839724497338,-20.6278755778599,-13.0682345569872,-6.62123499123629
"456",1.68,-6,243.604102564103,21.5761835933882,14.9461835933882,-26.9937612448923,-20.6377283170117,-13.0781633481005,-6.63122864084767
"457",1.68,-6.01,243.604102564103,21.5761835933882,14.9461835933882,-27.0035500400508,-20.6475810561634,-13.0880921392137,-6.64122229045893
"458",1.69,-6.11,268.645128205128,21.5835302505641,14.9535302505641,-27.1084345337593,-20.7531966959749,-13.1944766545889,-6.74834840853521
"459",1.69,-6.17,268.645128205128,21.5835302505641,14.9535302505641,-27.167166882337,-20.8123127029759,-13.2540489728543,-6.8083098721736
"460",1.69,-6.79,268.645128205128,21.5835302505641,14.9535302505641,-27.7740678176408,-21.4231781086531,-13.8696295949293,-7.42791166310292
"461",1.7,-6.39,289.831648351648,21.5887546465019,14.9587546465019,-27.3874927843967,-21.0341105476127,-13.4775258995808,-7.03327979268965
"462",1.7,-7.11,289.831648351648,21.5887546465019,14.9587546465019,-28.0922773630495,-21.7434989801021,-14.192390062937,-7.75281365260366
"463",1.7,-6.94,289.831648351648,21.5887546465019,14.9587546465019,-27.9258698930898,-21.5760044890976,-14.0236026910334,-7.58292371345738
