Site_Name,Latitude,Longitude,Elevation_mabsl,Site_Comments,Sample_ID,Type,Start_Date,Start_Time_Zone,Collection_Date,Collection_Time_Zone,Phase,Depth_meters,Sample_Comments,d2H,d18O,D17O,d2H_Analytical_SD,d18O_Analytical_SD,D17O_Analytical_SD,WI_Analysis_Source,Project_ID
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_001,Precipitation,"2014-06-03 00:00:00",-5,"2014-06-04 00:00:00",-5,,,,-21.12000000000000,-3.79000000000000,-1.96,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_002,Precipitation,"2014-06-07 00:00:00",-5,"2014-06-08 00:00:00",-5,,,,-21.29000000000000,-4.42000000000000,-2.3,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_003,Precipitation,"2014-06-09 00:00:00",-5,"2014-06-10 00:00:00",-5,,,,-57.46000000000000,-7.94000000000000,-4.16,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_004,Precipitation,"2014-06-10 00:00:00",-5,"2014-06-11 00:00:00",-5,,,,-61.41000000000000,-8.58000000000000,-4.49,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_005,Precipitation,"2014-06-12 00:00:00",-5,"2014-06-13 00:00:00",-5,,,,-56.43000000000000,-8.28000000000000,-4.34,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_006,Precipitation,"2014-06-17 00:00:00",-5,"2014-06-18 00:00:00",-5,,,,-3.38000000000000,-1.07000000000000,-0.56,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_007,Precipitation,"2014-06-18 00:00:00",-5,"2014-06-19 00:00:00",-5,,,,-15.98000000000000,-2.62000000000000,-1.36,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_008,Precipitation,"2014-06-19 00:00:00",-5,"2014-06-20 00:00:00",-5,,,,-1.72000000000000,-1.15000000000000,-0.59,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_009,Precipitation,"2014-06-22 00:00:00",-5,"2014-06-23 00:00:00",-5,,,,-0.09000000000000,-1.05000000000000,-0.54,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_010,Precipitation,"2014-06-23 00:00:00",-5,"2014-06-24 00:00:00",-5,,,,-19.24000000000000,-2.95000000000000,-1.53,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_011,Precipitation,"2014-06-27 00:00:00",-5,"2014-06-28 00:00:00",-5,,,,-16.69000000000000,-0.81000000000000,-0.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_012,Precipitation,"2014-06-29 00:00:00",-5,"2014-06-30 00:00:00",-5,,,,-12.48000000000000,-0.58000000000000,-0.3,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_013,Precipitation,"2014-06-30 00:00:00",-5,"2014-07-01 00:00:00",-5,,,,-23.31000000000000,-2.75000000000000,-1.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_014,Precipitation,"2014-07-05 00:00:00",-5,"2014-07-06 00:00:00",-5,,,,1.82000000000000,1.21000000000000,0.64,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_015,Precipitation,"2014-07-06 00:00:00",-5,"2014-07-07 00:00:00",-5,,,,-22.90000000000000,-3.25000000000000,-1.71,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_016,Precipitation,"2014-07-07 00:00:00",-5,"2014-07-08 00:00:00",-5,,,,-27.52000000000000,-4.82000000000000,-2.51,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_017,Precipitation,"2014-07-08 00:00:00",-5,"2014-07-09 00:00:00",-5,,,,-20.78000000000000,-2.69000000000000,-1.41,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_018,Precipitation,"2014-07-11 00:00:00",-5,"2014-07-12 00:00:00",-5,,,,-40.97000000000000,-3.76000000000000,-1.98,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_019,Precipitation,"2014-07-13 00:00:00",-5,"2014-07-14 00:00:00",-5,,,,-78.55000000000000,-10.22000000000000,-5.4,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_020,Precipitation,"2014-07-21 00:00:00",-5,"2014-07-22 00:00:00",-5,,,,-97.51000000000000,-12.15000000000000,-6.4,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_021,Precipitation,"2014-07-22 00:00:00",-5,"2014-07-23 00:00:00",-5,,,,-22.95000000000000,-4.22000000000000,-2.2,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_022,Precipitation,"2014-07-24 00:00:00",-5,"2014-07-25 00:00:00",-5,,,,-27.75000000000000,-3.65000000000000,-1.9,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_023,Precipitation,"2014-07-25 00:00:00",-5,"2014-07-26 00:00:00",-5,,,,-24.74000000000000,-4.34000000000000,-2.26,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_024,Precipitation,"2014-07-26 00:00:00",-5,"2014-07-27 00:00:00",-5,,,,-16.36000000000000,-2.16000000000000,-1.13,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_025,Precipitation,"2014-07-27 00:00:00",-5,"2014-07-28 00:00:00",-5,,,,-21.25000000000000,-3.11000000000000,-1.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_026,Precipitation,"2014-07-28 00:00:00",-5,"2014-07-29 00:00:00",-5,,,,-64.39000000000000,-9.07000000000000,-4.78,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_027,Precipitation,"2014-07-29 00:00:00",-5,"2014-07-30 00:00:00",-5,,,,-100.26000000000000,-11.49000000000000,-6.06,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_028,Precipitation,"2014-07-31 00:00:00",-5,"2014-08-01 00:00:00",-5,,,,-15.89000000000000,-1.56000000000000,-0.82,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_029,Precipitation,"2014-08-01 00:00:00",-5,"2014-08-02 00:00:00",-5,,,,-24.90000000000000,-1.98000000000000,-1.03,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_030,Precipitation,"2014-08-02 00:00:00",-5,"2014-08-03 00:00:00",-5,,,,-28.56000000000000,-1.91000000000000,-1.01,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_031,Precipitation,"2014-08-09 00:00:00",-5,"2014-08-10 00:00:00",-5,,,,-21.84000000000000,-2.99000000000000,-1.55,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_032,Precipitation,"2014-08-10 00:00:00",-5,"2014-08-11 00:00:00",-5,,,,-31.12000000000000,-4.23000000000000,-2.2,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_033,Precipitation,"2014-08-11 00:00:00",-5,"2014-08-12 00:00:00",-5,,,,-59.00000000000000,-6.10000000000000,-3.19,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_034,Precipitation,"2014-08-17 00:00:00",-5,"2014-08-18 00:00:00",-5,,,,-141.81000000000000,-18.13000000000000,-9.59,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_035,Precipitation,"2014-08-18 00:00:00",-5,"2014-08-19 00:00:00",-5,,,,-50.24000000000000,-7.37000000000000,-3.84,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_036,Precipitation,"2014-08-19 00:00:00",-5,"2014-08-20 00:00:00",-5,,,,-29.30000000000000,-4.31000000000000,-2.25,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_037,Precipitation,"2014-08-20 00:00:00",-5,"2014-08-21 00:00:00",-5,,,,-9.29000000000000,-1.79000000000000,-0.94,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_038,Precipitation,"2014-08-21 00:00:00",-5,"2014-08-22 00:00:00",-5,,,,2.44000000000000,-0.99000000000000,-0.52,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_039,Precipitation,"2014-08-22 00:00:00",-5,"2014-08-23 00:00:00",-5,,,,-17.33000000000000,-3.21000000000000,-1.66,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_040,Precipitation,"2014-08-30 00:00:00",-5,"2014-08-31 00:00:00",-5,,,,-25.00000000000000,-4.68000000000000,-2.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_041,Precipitation,"2014-08-31 00:00:00",-5,"2014-09-01 00:00:00",-5,,,,-39.19000000000000,-5.58000000000000,-2.89,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_042,Precipitation,"2014-09-01 00:00:00",-5,"2014-09-02 00:00:00",-5,,,,-57.60000000000000,-7.78000000000000,-4.08,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_043,Precipitation,"2014-09-04 00:00:00",-5,"2014-09-05 00:00:00",-5,,,,-26.92000000000000,-5.03000000000000,-2.6,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_044,Precipitation,"2014-09-05 00:00:00",-5,"2014-09-06 00:00:00",-5,,,,-28.85000000000000,-5.04000000000000,-2.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_045,Precipitation,"2014-09-09 00:00:00",-5,"2014-09-10 00:00:00",-5,,,,-20.97000000000000,-4.15000000000000,-2.16,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_046,Precipitation,"2014-09-14 00:00:00",-5,"2014-09-15 00:00:00",-5,,,,-49.27000000000000,-6.95000000000000,-3.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_047,Precipitation,"2014-09-19 00:00:00",-5,"2014-09-20 00:00:00",-5,,,,-22.72000000000000,-3.68000000000000,-1.94,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_048,Precipitation,"2014-10-01 00:00:00",-5,"2014-10-02 00:00:00",-5,,,,-23.22000000000000,-3.97000000000000,-2.06,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_049,Precipitation,"2014-10-02 00:00:00",-5,"2014-10-03 00:00:00",-5,,,,-97.49000000000000,-13.13000000000000,-6.93,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_050,Precipitation,"2014-10-05 00:00:00",-5,"2014-10-06 00:00:00",-5,,,,-125.80000000000000,-17.28000000000000,-9.14,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_051,Precipitation,"2014-10-06 00:00:00",-5,"2014-10-07 00:00:00",-5,,,,-61.26000000000000,-8.50000000000000,-4.48,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_052,Precipitation,"2014-10-07 00:00:00",-5,"2014-10-08 00:00:00",-5,,,,-70.38000000000000,-8.82000000000000,-4.65,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_053,Precipitation,"2014-10-08 00:00:00",-5,"2014-10-09 00:00:00",-5,,,,-41.87000000000000,-5.14000000000000,-2.66,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_054,Precipitation,"2014-10-12 00:00:00",-5,"2014-10-13 00:00:00",-5,,,,-25.87000000000000,-4.73000000000000,-2.47,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_055,Precipitation,"2014-10-13 00:00:00",-5,"2014-10-14 00:00:00",-5,,,,-62.56000000000000,-8.80000000000000,-4.61,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_056,Precipitation,"2014-10-14 00:00:00",-5,"2014-10-15 00:00:00",-5,,,,-89.10000000000000,-12.91000000000000,-6.8,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_057,Precipitation,"2014-10-20 00:00:00",-5,"2014-10-21 00:00:00",-5,,,,-63.89000000000000,-6.48000000000000,-3.38,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_058,Precipitation,"2014-10-27 00:00:00",-5,"2014-10-28 00:00:00",-5,,,,-41.73000000000000,-6.18000000000000,-3.21,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_059,Precipitation,"2014-10-29 00:00:00",-5,"2014-10-30 00:00:00",-5,,,,-34.69000000000000,-3.51000000000000,-1.82,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_060,Precipitation,"2014-11-03 00:00:00",-5,"2014-11-04 00:00:00",-5,,,,-50.38000000000000,-8.50000000000000,-4.45,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_061,Precipitation,"2014-11-10 00:00:00",-5,"2014-11-11 00:00:00",-5,,,,-35.52000000000000,-6.89000000000000,-3.61,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_062,Precipitation,"2014-11-13 00:00:00",-5,"2014-11-14 00:00:00",-5,,,,-101.73000000000000,-15.47000000000000,-8.18,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_063,Precipitation,"2014-11-15 00:00:00",-5,"2014-11-16 00:00:00",-5,,,,-122.07000000000000,-17.35000000000000,-9.16,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_064,Precipitation,"2014-11-20 00:00:00",-5,"2014-11-21 00:00:00",-5,,,,0.99000000000000,-2.60000000000000,-1.35,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_065,Precipitation,"2014-11-21 00:00:00",-5,"2014-11-22 00:00:00",-5,,,,-1.49000000000000,-0.88000000000000,-0.46,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_066,Precipitation,"2014-11-22 00:00:00",-5,"2014-11-23 00:00:00",-5,,,,-74.86000000000000,-11.17000000000000,-5.88,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_067,Precipitation,"2014-11-26 00:00:00",-5,"2014-11-27 00:00:00",-5,,,,-98.41000000000000,-14.43000000000000,-7.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_068,Precipitation,"2014-11-29 00:00:00",-5,"2014-11-30 00:00:00",-5,,,,-17.41000000000000,-3.78000000000000,-1.96,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_069,Precipitation,"2014-12-03 00:00:00",-5,"2014-12-04 00:00:00",-5,,,,-35.96000000000000,-5.21000000000000,-2.71,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_070,Precipitation,"2014-12-04 00:00:00",-5,"2014-12-05 00:00:00",-5,,,,-100.35000000000000,-14.10000000000000,-7.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_071,Precipitation,"2014-12-07 00:00:00",-5,"2014-12-08 00:00:00",-5,,,,-79.05000000000000,-10.88000000000000,-5.73,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_072,Precipitation,"2014-12-14 00:00:00",-5,"2014-12-15 00:00:00",-5,,,,-55.48000000000000,-8.94000000000000,-4.69,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_073,Precipitation,"2014-12-15 00:00:00",-5,"2014-12-16 00:00:00",-5,,,,-69.03000000000000,-10.43000000000000,-5.47,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_074,Precipitation,"2014-12-21 00:00:00",-5,"2014-12-22 00:00:00",-5,,,,-54.05000000000000,-8.29000000000000,-4.35,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_075,Precipitation,"2014-12-23 00:00:00",-5,"2014-12-24 00:00:00",-5,,,,-70.22000000000000,-10.53000000000000,-5.54,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_076,Precipitation,"2014-12-26 00:00:00",-5,"2014-12-27 00:00:00",-5,,,,-56.56000000000000,-9.14000000000000,-4.81,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_077,Precipitation,"2015-01-02 00:00:00",-5,"2015-01-03 00:00:00",-5,,,,-49.61000000000000,-8.03000000000000,-4.22,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_078,Precipitation,"2015-01-03 00:00:00",-5,"2015-01-04 00:00:00",-5,,,,-99.05000000000000,-13.75000000000000,-7.25,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_079,Precipitation,"2015-01-04 00:00:00",-5,"2015-01-05 00:00:00",-5,,,,-205.59000000000000,-27.23000000000000,-14.45,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_080,Precipitation,"2015-01-08 00:00:00",-5,"2015-01-09 00:00:00",-5,,,,-168.98000000000000,-21.22000000000000,-11.22,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_081,Precipitation,"2015-01-10 00:00:00",-5,"2015-01-11 00:00:00",-5,,,,-128.97000000000000,-17.83000000000000,-9.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_082,Precipitation,"2015-01-17 00:00:00",-5,"2015-01-18 00:00:00",-5,,,,-134.55000000000000,-17.45000000000000,-9.24,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_083,Precipitation,"2015-01-24 00:00:00",-5,"2015-01-25 00:00:00",-5,,,,-123.80000000000000,-15.91000000000000,-8.4,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_084,Precipitation,"2015-01-31 00:00:00",-5,"2015-02-01 00:00:00",-5,,,,-137.22000000000000,-18.73000000000000,-9.9,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_085,Precipitation,"2015-02-10 00:00:00",-5,"2015-02-11 00:00:00",-5,,,,-95.00000000000000,-12.47000000000000,-6.57,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_086,Precipitation,"2015-02-11 00:00:00",-5,"2015-02-12 00:00:00",-5,,,,-137.45000000000000,-19.16000000000000,-10.14,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_087,Precipitation,"2015-02-15 00:00:00",-5,"2015-02-16 00:00:00",-5,,,,-150.47000000000000,-16.71000000000000,-8.82,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_088,Precipitation,"2015-02-17 00:00:00",-5,"2015-02-18 00:00:00",-5,,,,-209.83000000000000,-28.10000000000000,-14.9,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_089,Precipitation,"2015-02-20 00:00:00",-5,"2015-02-21 00:00:00",-5,,,,-102.24000000000000,-15.33000000000000,-8.1,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_090,Precipitation,"2015-02-25 00:00:00",-5,"2015-02-26 00:00:00",-5,,,,-173.92000000000000,-22.76000000000000,-12.05,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_091,Precipitation,"2015-02-28 00:00:00",-5,"2015-03-01 00:00:00",-5,,,,-103.20000000000000,-14.41000000000000,-7.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_092,Precipitation,"2015-03-09 00:00:00",-5,"2015-03-10 00:00:00",-5,,,,-94.81000000000000,-13.09000000000000,-6.89,0.8,0.06,0.03,IUPUI,00207
