age,MAT,Tsoil,MAP,PCQ_pf,d18p,pore,z_m,ha,E_s
6.261459999999999,11.73720303750492,18.706864778101355,288.02031407331333,0.18123409968347218,-20.060918016064303,0.4,0.5449353432465573,0.27653014959049005,3.8113890695840585e-10
6.29029,11.54885869340813,17.957584791859343,289.8496192550604,0.15333152486167076,-20.098964653254832,0.4,0.7506795349438928,0.2723680002707883,3.2532289399779856e-10
6.3286,12.671693900473539,19.771378322500308,370.555708144067,0.14010717213873372,-18.203230958956745,0.4,0.6816915795187761,0.28203870546587273,3.8412767698427495e-10
6.36266,11.373188174158713,19.030928249963704,330.7764884952478,0.15883926272489624,-18.924012830535812,0.4,0.6167482294685462,0.2921891316574947,3.9523317783795196e-10
6.40097,14.179106282350956,20.938702086700687,346.9196631774798,0.18362236671700402,-18.334261319410448,0.4,0.6996213156373711,0.28719628391690916,4.3560888195097877e-10
6.42226,12.616884400977867,20.18993821470144,335.7883873074478,0.16322877121307758,-20.038667468050964,0.4,0.6302319318262172,0.2939951463255909,3.849131186204897e-10
6.44354,13.432765879034074,20.42210797318076,293.03350941936134,0.14652576381227594,-21.287115229378774,0.4,0.6792566576548922,0.2884677318126229,3.2133374458108834e-10
6.50144,10.982795361569135,17.363538920913268,355.43125932034167,0.13189631352651524,-16.918705283353834,0.4,0.845498184114125,0.29400314250286763,3.551370004692952e-10
6.53465,9.420979969293505,16.493650100964675,387.99360793318414,0.12807643719025993,-17.150212111267745,0.4,0.6863855893647296,0.29138785362139435,3.72661216451819e-10
6.589689999999999,8.060661839786375,15.340427499292153,314.29683813472514,0.1599947489896321,-17.882821946657966,0.4,0.5925491869857131,0.2870893016357193,3.772960864678362e-10
6.64673,8.792372608742077,15.45552606321933,360.79646423250756,0.13289177935309443,-17.178800427923704,0.4,0.6675835577534307,0.2772144166486117,3.59534180049479e-10
6.66207,8.670709698116937,16.17920090683657,326.48153332789883,0.15036169857374385,-19.827862790131096,0.4,0.48261030939370453,0.2783255081111324,3.7219467137628e-10
6.6774,10.806013938551338,17.66725406106458,341.12426597227704,0.1398423279733476,-21.182742474002016,0.4,0.5605415012935471,0.2831714076498805,3.4350527470594265e-10
6.69273,9.841158186688206,15.511647484469826,318.7373098132925,0.12079858046055957,-17.852193914531757,0.4,0.9291750685373102,0.28213080472174645,2.916943776480481e-10
6.70807,9.111851495731639,17.140171510934287,288.2112002029492,0.19740805211115753,-18.36801763754985,0.4,0.4862739224472561,0.2891657698175883,4.287248959081876e-10
6.7234,9.757202332199759,17.101746457749748,289.18974928237355,0.17924590956307232,-18.61668784962095,0.4,0.5707110756751317,0.2877827646226666,3.9160698120245084e-10
6.75284,11.096014379159715,19.196811306557255,269.07790834736426,0.23453781528625037,-18.682184117532646,0.4,0.45161854060397627,0.28932893797884796,4.717961525070675e-10
6.769399999999999,14.536988922522035,21.43435225398541,385.2740965133173,0.1329532207245246,-19.263126073777897,0.4,0.6667106937291799,0.2982041480844033,3.8377782577687063e-10
6.80007,13.336693074906478,21.8908591609053,353.1711901458859,0.1930086259883903,-19.28858881800173,0.4,0.4096065274441522,0.30057165198195124,5.078990342973902e-10
6.8154,13.109564444891092,21.29466283448544,318.5402634850005,0.176723014616642,-20.078606654261556,0.4,0.5652296270359224,0.2824623711418534,4.1372674378224725e-10
6.84729,14.374211804557246,21.041248462606386,405.25830299802453,0.12325864289254079,-19.092710318977687,0.4,0.7585733541459924,0.27949899231550646,3.737221017207502e-10
6.87673,14.644441318386646,21.486402837063963,355.3288042603612,0.16087876831498069,-18.11822618668278,0.4,0.7009917796549325,0.27956546791257103,4.084165770488925e-10
6.89943,13.236794196953143,21.582272361427794,387.3445088193157,0.21571794732204652,-16.80018523078896,0.4,0.44381859377795546,0.30512212257180477,5.909289011401166e-10
6.91967,14.805387864072065,21.746418572159897,290.3402167840922,0.19995076594908467,-17.659730719199437,0.4,0.7382279122540704,0.2940974962669477,4.2326150512375235e-10
6.94057,13.56682819534969,21.51092934599601,270.410727944535,0.2508668332048833,-18.39441776172174,0.4,0.4256444896614256,0.30168635443294733,5.121629934015737e-10
6.96509,11.816992835989378,18.62045390591675,326.68154915962793,0.1563505553174639,-18.33463367079334,0.4,0.6497671892799181,0.2945530538317854,3.7954751257584903e-10
