"","age","d13C","d18O","site","st","st.sd","d18sw","d18sw.se","d18sw.low","d18sw.high"
"65",5.67564339999999,-8.761,-8.9575,"Lantian",12.9810260239215,3.06885733348177,-10.1749979789398,0.641199226120876,-10.8161972050606,-9.53379875281889
"66",5.92946663999999,-8.8945,-9.236,"Lantian",17.8008489243041,2.25934417363622,-9.5249365684967,0.491323016279307,-10.016259584776,-9.03361355221739
"67",6.02379993999998,-9.681,-9.8245,"Lantian",18.1325515782977,2.00410795313153,-10.0586313253485,0.450733390362664,-10.5093647157111,-9.60789793498579
"68",6.11813323999998,-9.0875,-9.8655,"Lantian",18.24422167461,1.94928672786126,-10.0704633122876,0.439811924332704,-10.5102752366203,-9.63065138795489
"69",6.163,-8.64025,-8.856,"Lantian",18.2521326514432,2.00694640505006,-9.05671666334179,0.448098696772763,-9.50481536011455,-8.60861796656903
"70",6.227,-7.7895,-8.417,"Lantian",18.4316253420561,1.96357623556133,-8.58796289127752,0.445454750372284,-9.0334176416498,-8.14250814090523
"71",6.259,-7.7085,-7.2115,"Lantian",18.7663979865673,1.97930334746685,-7.31408201657673,0.448129728396107,-7.76221174497284,-6.86595228818063
"72",3.548125,-3.82696908771855,-8.46934535307195,"Shilou",23.4606443659723,2.01268593776112,-7.71672090803678,0.442095791769165,-8.15881669980595,-7.27462511626762
"73",3.665,-4.51886784393104,-8.89722568896165,"Shilou",23.2585926641572,2.66876006831284,-8.18316491493764,0.550279920479232,-8.73344483541688,-7.63288499445841
"74",3.7638095,-4.58375947060794,-8.449023663952,"Shilou",19.4686853036347,2.21907841628948,-8.42930762487531,0.487092766250914,-8.91640039112622,-7.9422148586244
"75",3.915714,-5.25545112120626,-8.84437482973257,"Shilou",16.9043174623233,2.69520639988395,-9.32079449667014,0.573772889269005,-9.89456738593914,-8.74702160740113
"76",4.164,-6.4567774818669,-8.84746115260199,"Shilou",17.4963583943282,2.20276653997902,-9.20105206925685,0.488758517646713,-9.68981058690356,-8.71229355161013
"77",4.19581229214285,-6.10015172270013,-8.94911084622746,"Shilou",17.8697203154057,2.18680787063587,-9.23572795227552,0.477657147018666,-9.71338509929419,-8.75807080525686
"78",4.51234358952381,-5.57346001112587,-8.63008793895813,"Shilou",22.4752822492924,2.18177881342276,-8.0527680520969,0.473966392410025,-8.52673444450692,-7.57880165968687
"79",4.6966,-7.0184501629856,-9.58693246180648,"Shilou",26.2826066692696,1.97031882770077,-8.3290246606644,0.424947502736784,-8.75397216340118,-7.90407715792761
"80",4.76257971008695,-5.74865802009676,-9.14221597225947,"Shilou",27.5892781107957,2.10506137876196,-7.64636360720328,0.450260024568523,-8.0966236317718,-7.19610358263476
